frame_no,component,score,norm_score,threshold,status
1455,RoboArm,0.6043376326560974,0.6111093598593529,0.9889189600944519,normal
1456,RoboArm,0.45632869005203247,0.46144194667725696,0.9889189600944519,normal
1457,RoboArm,0.45755982398986816,0.462686875723534,0.9889189600944519,normal
1458,RoboArm,0.4425566792488098,0.44751561766652864,0.9889189600944519,normal
1459,RoboArm,0.548239529132843,0.5543826655730015,0.9889189600944519,normal
1460,RoboArm,0.9484706521034241,0.9590984604166507,0.9889189600944519,normal
1461,RoboArm,0.8618763089179993,0.871533809843914,0.9889189600944519,normal
1462,RoboArm,0.808098554611206,0.817153464763204,0.9889189600944519,normal
1463,RoboArm,0.7462270259857178,0.7545886529614575,0.9889189600944519,normal
1464,RoboArm,0.629528284072876,0.6365822776951809,0.9889189600944519,normal
1465,RoboArm,0.4449899196624756,0.449976123038408,0.9889189600944519,normal
1466,RoboArm,0.4395040273666382,0.4444287601935158,0.9889189600944519,normal
1467,RoboArm,0.43882063031196594,0.4437377055345911,0.9889189600944519,normal
1468,RoboArm,0.671211838722229,0.678732905129174,0.9889189600944519,normal
1469,RoboArm,0.7781737446784973,0.7868933411936745,0.9889189600944519,normal
1470,RoboArm,0.42607831954956055,0.43085261456496465,0.9889189600944519,normal
1471,RoboArm,0.4569363594055176,0.462056425090561,0.9889189600944519,normal
1472,RoboArm,0.4458630681037903,0.45085905528720555,0.9889189600944519,normal
1473,RoboArm,0.60216224193573,0.6089095934395042,0.9889189600944519,normal
1474,RoboArm,0.5440009236335754,0.5500965656292177,0.9889189600944519,normal
1475,RoboArm,0.49050790071487427,0.49600414241023927,0.9889189600944519,normal
1476,RoboArm,0.4219743609428406,0.42670267025979325,0.9889189600944519,normal
1477,RoboArm,0.407433420419693,0.41199879551381935,0.9889189600944519,normal
1478,RoboArm,0.6285868287086487,0.6356302731303809,0.9889189600944519,normal
1479,RoboArm,0.8297231197357178,0.8390203375779859,0.9889189600944519,normal
1480,RoboArm,0.8094238042831421,0.8184935641296975,0.9889189600944519,normal
1481,RoboArm,0.7974495887756348,0.8063851750799379,0.9889189600944519,normal
1482,RoboArm,0.7362903952598572,0.7445406802490002,0.9889189600944519,normal
1483,RoboArm,0.5715829730033875,0.5779876775229341,0.9889189600944519,normal
1484,RoboArm,0.544376790523529,0.5504766441848131,0.9889189600944519,normal
1485,RoboArm,0.5565861463546753,0.5628228083537964,0.9889189600944519,normal
1486,RoboArm,0.5379294157028198,0.5439570252060311,0.9889189600944519,normal
1487,RoboArm,0.5561974048614502,0.5624297109323575,0.9889189600944519,normal
1488,RoboArm,0.4873889684677124,0.49285026188714365,0.9889189600944519,normal
1489,RoboArm,0.4124707281589508,0.4170925473201117,0.9889189600944519,normal
1490,RoboArm,0.5323689579963684,0.5383342614297958,0.9889189600944519,normal
1491,RoboArm,0.5504721999168396,0.556640353891348,0.9889189600944519,normal
1492,RoboArm,0.5773353576660156,0.5838045188362797,0.9889189600944519,normal
1493,RoboArm,0.6354885101318359,0.64260928931036,0.9889189600944519,normal
1494,RoboArm,0.6574722528457642,0.6648393643731624,0.9889189600944519,normal
1495,RoboArm,0.653577446937561,0.6609009163654196,0.9889189600944519,normal
1496,RoboArm,0.6490858197212219,0.6563589595442963,0.9889189600944519,normal
1497,RoboArm,0.6535369157791138,0.6608599310470236,0.9889189600944519,normal
1498,RoboArm,0.660009503364563,0.6674050453047491,0.9889189600944519,normal
1499,RoboArm,0.6461504697799683,0.6533907184045236,0.9889189600944519,normal
1500,RoboArm,0.6479195952415466,0.6551796672799798,0.9889189600944519,normal
1501,RoboArm,0.6016630530357361,0.6084048110254364,0.9889189600944519,normal
1502,RoboArm,0.5901658535003662,0.5967787830096809,0.9889189600944519,normal
1503,RoboArm,0.6147162914276123,0.6216043136324342,0.9889189600944519,normal
1504,RoboArm,0.6384103298187256,0.6455638485864917,0.9889189600944519,normal
1505,RoboArm,0.5975373983383179,0.6042329275204178,0.9889189600944519,normal
1506,RoboArm,0.5230116248130798,0.5288720774077654,0.9889189600944519,normal
1507,RoboArm,0.5209521651268005,0.5267895410530345,0.9889189600944519,normal
1508,RoboArm,0.515102207660675,0.5208740336129034,0.9889189600944519,normal
1509,RoboArm,0.4748300015926361,0.48015056921073185,0.9889189600944519,normal
1510,RoboArm,0.8850598335266113,0.8949771106037637,0.9889189600944519,normal
1511,RoboArm,0.7966762781143188,0.805603199313954,0.9889189600944519,normal
1512,RoboArm,0.6495705842971802,0.6568491560068173,0.9889189600944519,normal
1513,RoboArm,0.5834695100784302,0.590007405685399,0.9889189600944519,normal
1514,RoboArm,0.9340100884437561,0.9444758631734076,0.9889189600944519,normal
1515,RoboArm,0.8839411735534668,0.8938459158160355,0.9889189600944519,normal
1516,RoboArm,0.8283434510231018,0.8376252093942931,0.9889189600944519,normal
1517,RoboArm,0.7534427046775818,0.7618851848139511,0.9889189600944519,normal
1518,RoboArm,0.7721215486526489,0.780773329069253,0.9889189600944519,normal
1519,RoboArm,0.442641943693161,0.44760183751647775,0.9889189600944519,normal
1520,RoboArm,0.4478163719177246,0.4528342462712552,0.9889189600944519,normal
1521,RoboArm,0.4401744604110718,0.4451067055778065,0.9889189600944519,normal
1522,RoboArm,0.6964910626411438,0.7042953879402026,0.9889189600944519,normal
1523,RoboArm,0.7131704688072205,0.721161690275516,0.9889189600944519,normal
1524,RoboArm,0.524781346321106,0.5306616290084922,0.9889189600944519,normal
1525,RoboArm,0.4416160583496094,0.4465644569171073,0.9889189600944519,normal
1526,RoboArm,0.4298662841320038,0.4346830240679652,0.9889189600944519,normal
1527,RoboArm,0.6040492653846741,0.6108177613734711,0.9889189600944519,normal
1528,RoboArm,0.5394718050956726,0.5455166973885782,0.9889189600944519,normal
1529,RoboArm,0.4335787296295166,0.4384370682791898,0.9889189600944519,normal
1530,RoboArm,0.40657293796539307,0.41112867117702057,0.9889189600944519,normal
1531,RoboArm,0.418279767036438,0.422966677670421,0.9889189600944519,normal
1532,RoboArm,0.6372168064117432,0.644356951504785,0.9889189600944519,normal
1533,RoboArm,0.8669986724853516,0.8767135705463108,0.9889189600944519,normal
1534,RoboArm,0.8204922676086426,0.8296860518583618,0.9889189600944519,normal
1535,RoboArm,0.7898929715156555,0.7987438843727019,0.9889189600944519,normal
1536,RoboArm,0.7527427077293396,0.7611773442562422,0.9889189600944519,normal
1537,RoboArm,0.5522298216819763,0.5584176701690832,0.9889189600944519,normal
1538,RoboArm,0.5425215363502502,0.5486006015077655,0.9889189600944519,normal
1539,RoboArm,0.5335841178894043,0.5395630374388226,0.9889189600944519,normal
1540,RoboArm,0.5568612217903137,0.5631009660661453,0.9889189600944519,normal
1541,RoboArm,0.5562293529510498,0.5624620170068578,0.9889189600944519,normal
1542,RoboArm,0.5903773903846741,0.5969926902081916,0.9889189600944519,normal
1543,RoboArm,0.8722622990608215,0.8820361771378228,0.9889189600944519,normal
1544,RoboArm,0.8368208408355713,0.8461975900994418,0.9889189600944519,normal
1545,RoboArm,0.7237222790718079,0.7318317357396859,0.9889189600944519,normal
1546,RoboArm,0.5939869284629822,0.6006426739014593,0.9889189600944519,normal
1547,RoboArm,0.6042118668556213,0.6109821848272713,0.9889189600944519,normal
1548,RoboArm,0.5979620218276978,0.6046623090031424,0.9889189600944519,normal
1549,RoboArm,0.653986394405365,0.6613144461735293,0.9889189600944519,normal
1550,RoboArm,0.6604352593421936,0.6678355719654877,0.9889189600944519,normal
1551,RoboArm,0.6531828045845032,0.6605018519638025,0.9889189600944519,normal
1552,RoboArm,0.6481958627700806,0.6554590304428699,0.9889189600944519,normal
1553,RoboArm,0.6594979763031006,0.6668877864775813,0.9889189600944519,normal
1554,RoboArm,0.6487722992897034,0.6560419260519982,0.9889189600944519,normal
1555,RoboArm,0.657199501991272,0.6645635572893684,0.9889189600944519,normal
1556,RoboArm,0.6497411131858826,0.6570215957067156,0.9889189600944519,normal
1557,RoboArm,0.6001242399215698,0.6068487551945124,0.9889189600944519,normal
1558,RoboArm,0.6036435961723328,0.6104075465543493,0.9889189600944519,normal
1559,RoboArm,0.6104425191879272,0.6172826528976891,0.9889189600944519,normal
1560,RoboArm,0.7355540990829468,0.7437961337223161,0.9889189600944519,normal
1561,RoboArm,0.8124364614486694,0.8215399787370579,0.9889189600944519,normal
1562,RoboArm,0.8435429930686951,0.8529950654279377,0.9889189600944519,normal
1563,RoboArm,0.9813637137413025,0.9923600955608862,0.9889189600944519,normal
1564,RoboArm,0.6975905895233154,0.705407235246747,0.9889189600944519,normal
1565,RoboArm,0.9082298874855042,0.9184067897724996,0.9889189600944519,normal
1566,RoboArm,0.808201789855957,0.8172578567800596,0.9889189600944519,normal
1567,RoboArm,0.5797340869903564,0.5862301264149955,0.9889189600944519,normal
1568,RoboArm,0.47128328680992126,0.47656411276097776,0.9889189600944519,normal
1569,RoboArm,0.6381043195724487,0.6452544094326023,0.9889189600944519,normal
1570,RoboArm,0.5030487775802612,0.5086855423746905,0.9889189600944519,normal
1571,RoboArm,0.8943295478820801,0.9043506940110264,0.9889189600944519,normal
1572,RoboArm,0.8816496729850769,0.8915287385134878,0.9889189600944519,normal
1573,RoboArm,0.7991205453872681,0.8080748551033381,0.9889189600944519,normal
1574,RoboArm,0.7831467390060425,0.7919220589432767,0.9889189600944519,normal
1575,RoboArm,0.8208872675895691,0.8300854778951411,0.9889189600944519,normal
1576,RoboArm,0.6637420654296875,0.671179431493854,0.9889189600944519,normal
1577,RoboArm,0.37236544489860535,0.37653787612995165,0.9889189600944519,normal
1578,RoboArm,0.3721814751625061,0.37635184497520296,0.9889189600944519,normal
1579,RoboArm,0.618583619594574,0.6255149760052057,0.9889189600944519,normal
1580,RoboArm,0.6094666123390198,0.6162958108122525,0.9889189600944519,normal
1581,RoboArm,0.7927095293998718,0.8015920023660583,0.9889189600944519,normal
1582,RoboArm,0.43095648288726807,0.43578543872402575,0.9889189600944519,normal
1583,RoboArm,0.4338616132736206,0.43872312169258276,0.9889189600944519,normal
1584,RoboArm,0.5975528955459595,0.6042485983774515,0.9889189600944519,normal
1585,RoboArm,0.6253696084022522,0.6323770032101751,0.9889189600944519,normal
1586,RoboArm,0.5332425236701965,0.5392176155862827,0.9889189600944519,normal
1587,RoboArm,0.41962435841560364,0.4243263354719432,0.9889189600944519,normal
1588,RoboArm,0.4380514621734619,0.4429599187092373,0.9889189600944519,normal
1589,RoboArm,0.3835809826850891,0.3878790863191188,0.9889189600944519,normal
1590,RoboArm,0.6517742872238159,0.6590775518770161,0.9889189600944519,normal
1591,RoboArm,0.7417538166046143,0.7500653203511936,0.9889189600944519,normal
1592,RoboArm,0.8177893161773682,0.8269528133015681,0.9889189600944519,normal
1593,RoboArm,0.8314606547355652,0.8407773420141041,0.9889189600944519,normal
1594,RoboArm,0.75,0.7584039039239042,0.9889189600944519,normal
1595,RoboArm,0.6710655093193054,0.6785849360752592,0.9889189600944519,normal
1596,RoboArm,0.55169677734375,0.5578786529596493,0.9889189600944519,normal
1597,RoboArm,0.5459246635437012,0.5520418614398492,0.9889189600944519,normal
1598,RoboArm,0.5480460524559021,0.5541870209501879,0.9889189600944519,normal
1599,RoboArm,0.5440972447395325,0.5501939660329352,0.9889189600944519,normal
1600,RoboArm,0.42386266589164734,0.4286121340530918,0.9889189600944519,normal
1601,RoboArm,0.40115678310394287,0.40565182718878023,0.9889189600944519,normal
1602,RoboArm,0.5039282441139221,0.5095748635113557,0.9889189600944519,normal
1603,RoboArm,0.560760498046875,0.5670439345134172,0.9889189600944519,normal
1604,RoboArm,0.5465843677520752,0.5527089577692704,0.9889189600944519,normal
1605,RoboArm,0.5888446569442749,0.595442782175027,0.9889189600944519,normal
1606,RoboArm,0.6324473023414612,0.6395340041625412,0.9889189600944519,normal
1607,RoboArm,0.6411581635475159,0.6483424723561562,0.9889189600944519,normal
1608,RoboArm,0.6491308212280273,0.6564044653022212,0.9889189600944519,normal
1609,RoboArm,0.6439322829246521,0.651147676310251,0.9889189600944519,normal
1610,RoboArm,0.6415854692459106,0.6487745661025982,0.9889189600944519,normal
1611,RoboArm,0.633457601070404,0.6405556234960874,0.9889189600944519,normal
1612,RoboArm,0.6318725347518921,0.6389527961841704,0.9889189600944519,normal
1613,RoboArm,0.5759562849998474,0.5824099933778575,0.9889189600944519,normal
1614,RoboArm,0.5638700723648071,0.5701883522497655,0.9889189600944519,normal
1615,RoboArm,0.50632244348526,0.5119958903780154,0.9889189600944519,normal
1616,RoboArm,0.5252484083175659,0.5311339245304785,0.9889189600944519,normal
1617,RoboArm,0.45139211416244507,0.456450055441684,0.9889189600944519,normal
1618,RoboArm,0.4546249508857727,0.45971911676397764,0.9889189600944519,normal
1619,RoboArm,0.4632513225078583,0.4684421486504951,0.9889189600944519,normal
1620,RoboArm,0.40204542875289917,0.4065504302946115,0.9889189600944519,normal
1621,RoboArm,0.43359988927841187,0.4384584650262936,0.9889189600944519,normal
1622,RoboArm,0.8826432824134827,0.8925334815394592,0.9889189600944519,normal
1623,RoboArm,0.7911247611045837,0.7999894764167765,0.9889189600944519,normal
1624,RoboArm,0.6569743156433105,0.6643358476821627,0.9889189600944519,normal
1625,RoboArm,0.5696524977684021,0.5760355709167457,0.9889189600944519,normal
1626,RoboArm,0.9357157349586487,0.9462006218075526,0.9889189600944519,normal
1627,RoboArm,0.8872761130332947,0.8972182239771707,0.9889189600944519,normal
1628,RoboArm,0.816688060760498,0.8258392180917392,0.9889189600944519,normal
1629,RoboArm,0.766234815120697,0.7748206334799301,0.9889189600944519,normal
1630,RoboArm,0.7481729388237,0.7565563701521526,0.9889189600944519,normal
1631,RoboArm,0.37314125895500183,0.37732238334207185,0.9889189600944519,normal
1632,RoboArm,0.3757484555244446,0.37995879408415506,0.9889189600944519,normal
1633,RoboArm,0.35668691992759705,0.36068367006891017,0.9889189600944519,normal
1634,RoboArm,0.702937662601471,0.7108142233761331,0.9889189600944519,normal
1635,RoboArm,0.6744763255119324,0.6820339711633328,0.9889189600944519,normal
1636,RoboArm,0.5457978844642639,0.5519136617748077,0.9889189600944519,normal
1637,RoboArm,0.45162537693977356,0.4566859319763054,0.9889189600944519,normal
1638,RoboArm,0.43217766284942627,0.43702030225828503,0.9889189600944519,normal
1639,RoboArm,0.6404832005500793,0.6476599462598094,0.9889189600944519,normal
1640,RoboArm,0.556208074092865,0.5624404997147,0.9889189600944519,normal
1641,RoboArm,0.4140043258666992,0.41864332930491854,0.9889189600944519,normal
1642,RoboArm,0.3784032464027405,0.38264333243908993,0.9889189600944519,normal
1643,RoboArm,0.382928729057312,0.38721952405557925,0.9889189600944519,normal
1644,RoboArm,0.642845869064331,0.6500490889596582,0.9889189600944519,normal
1645,RoboArm,0.9164299368858337,0.9266987224092713,0.9889189600944519,normal
1646,RoboArm,0.8036541938781738,0.8126593040560337,0.9889189600944519,normal
1647,RoboArm,0.7938318848609924,0.8027269340504639,0.9889189600944519,normal
1648,RoboArm,0.7465938925743103,0.7549596303654679,0.9889189600944519,normal
1649,RoboArm,0.5856336355209351,0.5921957805976347,0.9889189600944519,normal
1650,RoboArm,0.5352879166603088,0.541285927624629,0.9889189600944519,normal
1651,RoboArm,0.5362887382507324,0.5422979636263737,0.9889189600944519,normal
1652,RoboArm,0.5520990490913391,0.5582854322447292,0.9889189600944519,normal
1653,RoboArm,0.5563414692878723,0.5625753896302443,0.9889189600944519,normal
1654,RoboArm,0.48789748549461365,0.4933644769516952,0.9889189600944519,normal
1655,RoboArm,0.845731794834137,0.8552083931663732,0.9889189600944519,normal
1656,RoboArm,0.8065696954727173,0.8156074744442978,0.9889189600944519,normal
1657,RoboArm,0.7058706879615784,0.7137801138873507,0.9889189600944519,normal
1658,RoboArm,0.5887712836265564,0.5953685866942249,0.9889189600944519,normal
1659,RoboArm,0.6037039756774902,0.6104686026242537,0.9889189600944519,normal
1660,RoboArm,0.6501781940460205,0.6574635741475943,0.9889189600944519,normal
1661,RoboArm,0.6646604537963867,0.6721081105906846,0.9889189600944519,normal
1662,RoboArm,0.6455689668655396,0.6528026996305957,0.9889189600944519,normal
1663,RoboArm,0.6479566693305969,0.6552171567918067,0.9889189600944519,normal
1664,RoboArm,0.6571595072746277,0.664523114423716,0.9889189600944519,normal
1665,RoboArm,0.665434718132019,0.6728910507171014,0.9889189600944519,normal
1666,RoboArm,0.6568435430526733,0.6642036097578087,0.9889189600944519,normal
1667,RoboArm,0.6599408388137817,0.6673356113535841,0.9889189600944519,normal
1668,RoboArm,0.667732834815979,0.675214918270152,0.9889189600944519,normal
1669,RoboArm,0.6359372735023499,0.643063081166541,0.9889189600944519,normal
1670,RoboArm,0.6011113524436951,0.607846928515035,0.9889189600944519,normal
1671,RoboArm,0.5961574912071228,0.6028375582466168,0.9889189600944519,normal
1672,RoboArm,0.7184821963310242,0.7265329367963597,0.9889189600944519,normal
1673,RoboArm,0.8468614816665649,0.8563507383716062,0.9889189600944519,normal
1674,RoboArm,0.9535181522369385,0.964202518825069,0.9889189600944519,normal
1675,RoboArm,0.8887971639633179,0.8987563185950329,0.9889189600944519,normal
1676,RoboArm,0.638099730014801,0.6452497684480192,0.9889189600944519,normal
1677,RoboArm,0.8474659323692322,0.8569619620684494,0.9889189600944519,normal
1678,RoboArm,0.6587440371513367,0.6661253992828895,0.9889189600944519,normal
1679,RoboArm,0.5654190182685852,0.5717546544102885,0.9889189600944519,normal
1680,RoboArm,0.5119192600250244,0.5176554203957531,0.9889189600944519,normal
1681,RoboArm,0.6478400230407715,0.6550992034563642,0.9889189600944519,normal
1682,RoboArm,0.5742354393005371,0.580669865249314,0.9889189600944519,normal
1683,RoboArm,0.9378697276115417,0.9483787503901893,0.9889189600944519,normal
1684,RoboArm,0.8743488788604736,0.8841461374923627,0.9889189600944519,normal
1685,RoboArm,0.8167718052864075,0.8259239009922485,0.9889189600944519,normal
1686,RoboArm,0.7378134727478027,0.7460808241327823,0.9889189600944519,normal
1687,RoboArm,0.7581709623336792,0.7666664235674743,0.9889189600944519,normal
1688,RoboArm,0.3566993474960327,0.3606962368908007,0.9889189600944519,normal
1689,RoboArm,0.38521498441696167,0.3895313973757462,0.9889189600944519,normal
1690,RoboArm,0.385684072971344,0.3900057421636523,0.9889189600944519,normal
1691,RoboArm,0.6837336421012878,0.6913950178849683,0.9889189600944519,normal
1692,RoboArm,0.7215260863304138,0.7296109342078957,0.9889189600944519,normal
1693,RoboArm,0.5231499075889587,0.529011909670528,0.9889189600944519,normal
1694,RoboArm,0.4752650260925293,0.48059046824942725,0.9889189600944519,normal
1695,RoboArm,0.4361037015914917,0.4409903330702036,0.9889189600944519,normal
1696,RoboArm,0.6108580827713013,0.6177028729563018,0.9889189600944519,normal
1697,RoboArm,0.5371785759925842,0.543197772182746,0.9889189600944519,normal
1698,RoboArm,0.4191857576370239,0.42388282008162464,0.9889189600944519,normal
1699,RoboArm,0.3861713409423828,0.39049847007230953,0.9889189600944519,normal
1700,RoboArm,0.3976791799068451,0.40213525673414396,0.9889189600944519,normal
1701,RoboArm,0.6328251361846924,0.6399160717115294,0.9889189600944519,normal
1702,RoboArm,0.8532491326332092,0.8628099642782814,0.9889189600944519,normal
1703,RoboArm,0.8214172124862671,0.8306213609331682,0.9889189600944519,normal
1704,RoboArm,0.7870016098022461,0.7958201243578942,0.9889189600944519,normal
1705,RoboArm,0.7365543842315674,0.7448076272713174,0.9889189600944519,normal
1706,RoboArm,0.622389018535614,0.6293630152223691,0.9889189600944519,normal
1707,RoboArm,0.5310168862342834,0.5369670394261284,0.9889189600944519,normal
1708,RoboArm,0.5422092080116272,0.5482847734660085,0.9889189600944519,normal
1709,RoboArm,0.5517607927322388,0.557943385653704,0.9889189600944519,normal
1710,RoboArm,0.541478157043457,0.547545530921705,0.9889189600944519,normal
1711,RoboArm,0.629459023475647,0.6365122410187456,0.9889189600944519,normal
1712,RoboArm,0.5341476798057556,0.5401329141821075,0.9889189600944519,normal
1713,RoboArm,0.46533241868019104,0.4705465639325461,0.9889189600944519,normal
1714,RoboArm,0.6179070472717285,0.6248308225506285,0.9889189600944519,normal
1715,RoboArm,0.7296701669692993,0.7378462709417649,0.9889189600944519,normal
1716,RoboArm,0.746041476726532,0.7544010245847419,0.9889189600944519,normal
1717,RoboArm,0.7674657702445984,0.776065381708626,0.9889189600944519,normal
1718,RoboArm,0.7679051160812378,0.7765096505055328,0.9889189600944519,normal
1719,RoboArm,0.7667059302330017,0.7752970275337561,0.9889189600944519,normal
1720,RoboArm,0.7619258165359497,0.7704633516816969,0.9889189600944519,normal
1721,RoboArm,0.7669517993927002,0.7755456517078492,0.9889189600944519,normal
1722,RoboArm,0.7619377374649048,0.7704754061871075,0.9889189600944519,normal
1723,RoboArm,0.7453448176383972,0.753696559288548,0.9889189600944519,normal
1724,RoboArm,0.7126968502998352,0.7206827647755538,0.9889189600944519,normal
1725,RoboArm,0.6991074085235596,0.7069410505151885,0.9889189600944519,normal
1726,RoboArm,0.6613258719444275,0.6687361640647117,0.9889189600944519,normal
1727,RoboArm,0.664751410484314,0.6722000864669673,0.9889189600944519,normal
1728,RoboArm,0.6676620244979858,0.6751433145080131,0.9889189600944519,normal
1729,RoboArm,0.6478726267814636,0.6551321725286622,0.9889189600944519,normal
1730,RoboArm,0.45559754967689514,0.4607026137241629,0.9889189600944519,normal
1731,RoboArm,0.5337907671928406,0.5397720022901149,0.9889189600944519,normal
1732,RoboArm,0.7834213972091675,0.7921997947479363,0.9889189600944519,normal
1733,RoboArm,0.9048054814338684,0.914944012548258,0.9889189600944519,normal
1734,RoboArm,0.6522958278656006,0.6596049364887288,0.9889189600944519,normal
1735,RoboArm,0.5417177677154541,0.5477878264804575,0.9889189600944519,normal
1736,RoboArm,0.8187562227249146,0.8279305542354198,0.9889189600944519,normal
1737,RoboArm,0.8652176856994629,0.8749126274379709,0.9889189600944519,normal
1738,RoboArm,0.8510468602180481,0.8605830149487319,0.9889189600944519,normal
1739,RoboArm,0.8086375594139099,0.8176985092253432,0.9889189600944519,normal
1740,RoboArm,0.7302338480949402,0.7384162682301039,0.9889189600944519,normal
1741,RoboArm,0.6541016697883606,0.6614310132408495,0.9889189600944519,normal
1742,RoboArm,0.37724974751472473,0.38147690835929926,0.9889189600944519,normal
1743,RoboArm,0.3561743497848511,0.360165356472519,0.9889189600944519,normal
1744,RoboArm,0.7110835909843445,0.7190514285583408,0.9889189600944519,normal
1745,RoboArm,0.6257991194725037,0.6328113270401181,0.9889189600944519,normal
1746,RoboArm,0.7562866806983948,0.7647610281697518,0.9889189600944519,normal
1747,RoboArm,0.47115442156791687,0.4764338035574895,0.9889189600944519,normal
1748,RoboArm,0.45924004912376404,0.46438592812489093,0.9889189600944519,normal
1749,RoboArm,0.6743492484092712,0.6819054701356559,0.9889189600944519,normal
1750,RoboArm,0.7021490335464478,0.7100167575706965,0.9889189600944519,normal
1751,RoboArm,0.5373399257659912,0.5433609299134782,0.9889189600944519,normal
1752,RoboArm,0.3843541145324707,0.3886608812675216,0.9889189600944519,normal
1753,RoboArm,0.45024287700653076,0.45528794084757757,0.9889189600944519,normal
1754,RoboArm,0.5029551982879639,0.5085909145072175,0.9889189600944519,normal
1755,RoboArm,0.7901849150657654,0.7990390992102069,0.9889189600944519,normal
1756,RoboArm,0.7352041602134705,0.7434422737159887,0.9889189600944519,normal
1757,RoboArm,0.8081144690513611,0.8171695575279271,0.9889189600944519,normal
1758,RoboArm,0.7777101397514343,0.7864245414782572,0.9889189600944519,normal
1759,RoboArm,0.7537922859191895,0.7622386831851161,0.9889189600944519,normal
1760,RoboArm,0.6798723936080933,0.6874905033099562,0.9889189600944519,normal
1761,RoboArm,0.5442920327186584,0.550390936651344,0.9889189600944519,normal
1762,RoboArm,0.5644223690032959,0.5707468374854374,0.9889189600944519,normal
1763,RoboArm,0.5573170781135559,0.5635619303530457,0.9889189600944519,normal
1764,RoboArm,0.6297897100448608,0.6368466329988349,0.9889189600944519,normal
1765,RoboArm,0.9536224603652954,0.9643079957474116,0.9889189600944519,normal
1766,RoboArm,0.7774863243103027,0.7861982181391737,0.9889189600944519,normal
1767,RoboArm,0.7510091662406921,0.7594243780794364,0.9889189600944519,normal
1768,RoboArm,0.7681667804718018,0.7767742468992949,0.9889189600944519,normal
1769,RoboArm,0.7437872290611267,0.7521215176116023,0.9889189600944519,normal
1770,RoboArm,0.7372095584869385,0.7454701428886826,0.9889189600944519,normal
1771,RoboArm,0.7431466579437256,0.751473768763365,0.9889189600944519,normal
1772,RoboArm,0.7412055730819702,0.7495109336473612,0.9889189600944519,normal
1773,RoboArm,0.7424907684326172,0.7508105298756752,0.9889189600944519,normal
1774,RoboArm,0.7407628297805786,0.7490632293164126,0.9889189600944519,normal
1775,RoboArm,0.760384202003479,0.7689044630420014,0.9889189600944519,normal
1776,RoboArm,0.7760841846466064,0.784780367212782,0.9889189600944519,normal
1777,RoboArm,0.8268404006958008,0.8361053170796008,0.9889189600944519,normal
1778,RoboArm,0.9428340196609497,0.9533986683508417,0.9889189600944519,normal
1779,RoboArm,0.8828256130218506,0.8927178551997139,0.9889189600944519,normal
1780,RoboArm,0.48012790083885193,0.48550783250529933,0.9889189600944519,normal
1781,RoboArm,0.4857632517814636,0.4912063287117766,0.9889189600944519,normal
1782,RoboArm,0.42744195461273193,0.43223152943888027,0.9889189600944519,normal
1783,RoboArm,0.5843368768692017,0.5908844914990724,0.9889189600944519,normal
1784,RoboArm,0.9246710538864136,0.9350321828171825,0.9889189600944519,normal
1785,RoboArm,0.8147192001342773,0.8238482959781288,0.9889189600944519,normal
1786,RoboArm,0.6121219992637634,0.6189809518924579,0.9889189600944519,normal
1787,RoboArm,0.47707170248031616,0.48241738881692686,0.9889189600944519,normal
1788,RoboArm,0.5309404730796814,0.5368897700464466,0.9889189600944519,normal
1789,RoboArm,0.9593423008918762,0.9700919282609863,0.9889189600944519,normal
1790,RoboArm,0.8423863649368286,0.8518254770404767,0.9889189600944519,normal
1791,RoboArm,0.8096894025802612,0.8187621385102452,0.9889189600944519,normal
1792,RoboArm,0.7602896690368652,0.7688088708140955,0.9889189600944519,normal
1793,RoboArm,0.6343013644218445,0.6414088413890479,0.9889189600944519,normal
1794,RoboArm,0.33247509598731995,0.3362005476723443,0.9889189600944519,normal
1795,RoboArm,0.313733845949173,0.3172492980812181,0.9889189600944519,normal
1796,RoboArm,0.7080599069595337,0.7159938635334757,0.9889189600944519,normal
1797,RoboArm,0.6435291767120361,0.6507400532097923,0.9889189600944519,normal
1798,RoboArm,0.6710827946662903,0.6786024151081045,0.9889189600944519,normal
1799,RoboArm,0.4356917142868042,0.4405737293632141,0.9889189600944519,normal
1800,RoboArm,0.4345126450061798,0.43938144836931775,0.9889189600944519,normal
1801,RoboArm,0.5742859244346619,0.5807209160797278,0.9889189600944519,normal
1802,RoboArm,0.5445380806922913,0.5506397416430182,0.9889189600944519,normal
1803,RoboArm,0.4431339502334595,0.4480993570910357,0.9889189600944519,normal
1804,RoboArm,0.3799983859062195,0.3842563458080789,0.9889189600944519,normal
1805,RoboArm,0.6116044521331787,0.6184576055400578,0.9889189600944519,normal
1806,RoboArm,0.9117674231529236,0.9219839642530875,0.9889189600944519,normal
1807,RoboArm,0.7851248383522034,0.7939223232985804,0.9889189600944519,normal
1808,RoboArm,0.7976311445236206,0.806568765197341,0.9889189600944519,normal
1809,RoboArm,0.7387919425964355,0.7470702579368822,0.9889189600944519,normal
1810,RoboArm,0.6195548176765442,0.6264970565610051,0.9889189600944519,normal
1811,RoboArm,0.541858434677124,0.5479300696443022,0.9889189600944519,normal
1812,RoboArm,0.5466728806495667,0.5527984624719439,0.9889189600944519,normal
1813,RoboArm,0.5479859709739685,0.5541262662429186,0.9889189600944519,normal
1814,RoboArm,0.5852022171020508,0.591759528046826,0.9889189600944519,normal
